symbol,occurrences,distinct_components,host_present,components,files
tiptap-content-store,2,2,no,04_AI_AUTHORING_STUDIO/ai-chat-pro-deep-research | 04_AI_AUTHORING_STUDIO/canvas,donor:04_AI_AUTHORING_STUDIO/AI_System_Extensions/ai-chat-pro-deep-research/System\AIChatProDeepResearchServiceProvider.php | donor:04_AI_AUTHORING_STUDIO/AI_System_Extensions/canvas/System\CanvasServiceProvider.php
tiptap-title-save,2,2,no,04_AI_AUTHORING_STUDIO/ai-chat-pro-deep-research | 04_AI_AUTHORING_STUDIO/canvas,donor:04_AI_AUTHORING_STUDIO/AI_System_Extensions/ai-chat-pro-deep-research/System\AIChatProDeepResearchServiceProvider.php | donor:04_AI_AUTHORING_STUDIO/AI_System_Extensions/canvas/System\CanvasServiceProvider.php
today-status,2,1,no,06_WORKFORCE_AND_ONBOARDING/HRCore,donor:06_WORKFORCE_AND_ONBOARDING/Modules_for_Titan_BOS/HRCore/HRCore/Routes/web.php | donor:06_WORKFORCE_AND_ONBOARDING/Modules_for_Titan_BOS/HRCore/HRCore/routes/web.php
toggle-auto,2,2,no,04_AI_AUTHORING_STUDIO/ai-chat-pro-skills | Titan Zero Chatbot PWA,donor:04_AI_AUTHORING_STUDIO/AI_System_Extensions/ai-chat-pro-skills/System\AIChatProSkillsServiceProvider.php | donor:03_LEARNER_PWA_AND_CHANNELS/Titan_Zero_Chatbot_PWA/System/TitanAI/skills/System/SystemAIChatSkillsServiceProvider.php
toggle-status,2,1,no,06_WORKFORCE_AND_ONBOARDING/HRCore,donor:06_WORKFORCE_AND_ONBOARDING/Modules_for_Titan_BOS/HRCore/HRCore/Routes/web.php | donor:06_WORKFORCE_AND_ONBOARDING/Modules_for_Titan_BOS/HRCore/HRCore/routes/web.php
tools.,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
training,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
transactions.delete,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
transactions.list,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
transactions.update,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
translations.auto,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
tts,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
tts.elevenlabs.library.,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
turns.store,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/AI/routes/api.php | host:app/Domains/WorkCore/System/AI/routes/api.php
types,2,1,no,06_WORKFORCE_AND_ONBOARDING/HRCore,donor:06_WORKFORCE_AND_ONBOARDING/Modules_for_Titan_BOS/HRCore/HRCore/Routes/api.php | donor:06_WORKFORCE_AND_ONBOARDING/Modules_for_Titan_BOS/HRCore/HRCore/routes/api.php
ugc-studio.index,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
ugc-studio.outputs,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
uninstall-extension,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/web.php | host:routes/web.php
unsplashapi,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
unsplashapi.test,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
update,20,13,yes,04_AI_AUTHORING_STUDIO/ai-chat-pro | 04_AI_AUTHORING_STUDIO/ai-chat-pro-skills | 05_MEDIA_AND_LEARNING_CONTENT/ai-captions | 05_MEDIA_AND_LEARNING_CONTENT/video-dubbing | 05_MEDIA_AND_LEARNING_CONTENT/video-editor | 06_WORKFORCE_AND_ONBOARDING/HRCore | 06_WORKFORCE_AND_ONBOARDING/StaffCompliance | 08_DOCUMENTS_EVIDENCE_AND_KNOWLEDGE/Documents | 10_VOICE_CHANNELS_AND_TUTORING/chatbot-voice | 10_VOICE_CHANNELS_AND_TUTORING/elevenlabs-voice-chat | 13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host | Titan Zero Chatbot PWA,donor:04_AI_AUTHORING_STUDIO/AI_System_Extensions/ai-chat-pro/System\AIChatProServiceProvider.php | donor:04_AI_AUTHORING_STUDIO/AI_System_Extensions/ai-chat-pro-skills/System\AIChatProSkillsServiceProvider.php | donor:05_MEDIA_AND_LEARNING_CONTENT/Additional_High_Value/ai-captions/System\AiCaptionsServiceProvider.php | donor:05_MEDIA_AND_LEARNING_CONTENT/Marketing_and_Creative_Extensions/video-dubbing/System\VideoDubbingServiceProvider.php | donor:05_MEDIA_AND_LEARNING_CONTENT/Marketing_and_Creative_Extensions/video-editor/System\VideoEditorServiceProvider.php | donor:06_WORKFORCE_AND_ONBOARDING/Modules_for_Titan_BOS/HRCore/HRCore/Routes/api.php | donor:06_WORKFORCE_AND_ONBOARDING/Modules_for_Titan_BOS/HRCore/HRCore/Routes/web.php | donor:06_WORKFORCE_AND_ONBOARDING/Modules_for_Titan_BOS/HRCore/HRCore/routes/api.php | donor:06_WORKFORCE_AND_ONBOARDING/Modules_for_Titan_BOS/HRCore/HRCore/routes/web.php | donor:06_WORKFORCE_AND_ONBOARDING/Modules_for_Titan_BOS/StaffCompliance/StaffCompliance/Routes/web.php | donor:08_DOCUMENTS_EVIDENCE_AND_KNOWLEDGE/Modules_for_Titan_BOS/Documents/Documents/Routes/web.php | donor:10_VOICE_CHANNELS_AND_TUTORING/AI_System_Extensions/chatbot-voice/System\ChatbotVoiceServiceProvider.php | donor:10_VOICE_CHANNELS_AND_TUTORING/Base_App_System_Extensions/elevenlabs-voice-chat/System\ElevenLabsVoiceChatServiceProvider.php | donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | donor:03_LEARNER_PWA_AND_CHANNELS/Titan_Zero_Chatbot_PWA/System/ChatbotServiceProvider.php | donor:03_LEARNER_PWA_AND_CHANNELS/Titan_Zero_Chatbot_PWA/System/TitanAI/channels/messaging-core/runtime/System/ChatbotInstagramServiceProvider.php | donor:03_LEARNER_PWA_AND_CHANNELS/Titan_Zero_Chatbot_PWA/System/TitanAI/features/customer-tags/System/CustomerTagsServiceProvider.php | donor:03_LEARNER_PWA_AND_CHANNELS/Titan_Zero_Chatbot_PWA/System/TitanAI/skills/System/SystemAIChatSkillsServiceProvider.php | host:packages/magicai/magicai-updater/src/UpdaterServiceProvider.php | host:routes/panel.php
update-file,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
update-folder,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
update-manual,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/web.php | host:routes/web.php
update-prompt,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
update-status,2,1,no,06_WORKFORCE_AND_ONBOARDING/HRCore,donor:06_WORKFORCE_AND_ONBOARDING/Modules_for_Titan_BOS/HRCore/HRCore/Routes/web.php | donor:06_WORKFORCE_AND_ONBOARDING/Modules_for_Titan_BOS/HRCore/HRCore/routes/web.php
update.engine.images,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
update.index,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
updateAddressDetails,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
updateChatFav,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
updatePlan,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
upgrade-script,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/web.php | host:routes/web.php
upload,5,4,no,04_AI_AUTHORING_STUDIO/ai-chat-pro-skills | 05_MEDIA_AND_LEARNING_CONTENT/video-editor | 06_WORKFORCE_AND_ONBOARDING/HRCore | Titan Zero Chatbot PWA,donor:04_AI_AUTHORING_STUDIO/AI_System_Extensions/ai-chat-pro-skills/System\AIChatProSkillsServiceProvider.php | donor:05_MEDIA_AND_LEARNING_CONTENT/Marketing_and_Creative_Extensions/video-editor/System\VideoEditorServiceProvider.php | donor:06_WORKFORCE_AND_ONBOARDING/Modules_for_Titan_BOS/HRCore/HRCore/Routes/api.php | donor:06_WORKFORCE_AND_ONBOARDING/Modules_for_Titan_BOS/HRCore/HRCore/routes/api.php | donor:03_LEARNER_PWA_AND_CHANNELS/Titan_Zero_Chatbot_PWA/System/TitanAI/skills/System/SystemAIChatSkillsServiceProvider.php
upload-files,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
upload-pdf,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
upload.files,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
upload.image,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
upload.images,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
url,3,3,no,10_VOICE_CHANNELS_AND_TUTORING/chatbot-voice | 10_VOICE_CHANNELS_AND_TUTORING/elevenlabs-voice-chat | Titan Zero Chatbot PWA,donor:10_VOICE_CHANNELS_AND_TUTORING/AI_System_Extensions/chatbot-voice/System\ChatbotVoiceServiceProvider.php | donor:10_VOICE_CHANNELS_AND_TUTORING/Base_App_System_Extensions/elevenlabs-voice-chat/System\ElevenLabsVoiceChatServiceProvider.php | donor:03_LEARNER_PWA_AND_CHANNELS/Titan_Zero_Chatbot_PWA/System/ChatbotServiceProvider.php
used,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
user.,6,6,yes,04_AI_AUTHORING_STUDIO/plagiarism | 05_MEDIA_AND_LEARNING_CONTENT/ai-captions | 05_MEDIA_AND_LEARNING_CONTENT/video-dubbing | 13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host | Titan Zero Chatbot PWA,donor:04_AI_AUTHORING_STUDIO/Base_App_System_Extensions/plagiarism/System\AIPlagiarismServiceProvider.php | donor:05_MEDIA_AND_LEARNING_CONTENT/Additional_High_Value/ai-captions/System\AiCaptionsServiceProvider.php | donor:05_MEDIA_AND_LEARNING_CONTENT/Marketing_and_Creative_Extensions/video-dubbing/System\VideoDubbingServiceProvider.php | donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | donor:03_LEARNER_PWA_AND_CHANNELS/Titan_Zero_Chatbot_PWA/System/TitanAI/personas/ai-persona/System/AiPersonaServiceProvider.php | host:routes/panel.php
userExport,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
users,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
users.,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
users.credits,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
users.credits.engine,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
validate,3,3,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host | Titan Zero Chatbot PWA,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | donor:03_LEARNER_PWA_AND_CHANNELS/Titan_Zero_Chatbot_PWA/System/ChatbotServiceProvider.php | host:routes/panel.php
verify,2,2,no,06_WORKFORCE_AND_ONBOARDING/StaffCompliance | Titan Zero Chatbot PWA,donor:06_WORKFORCE_AND_ONBOARDING/Modules_for_Titan_BOS/StaffCompliance/StaffCompliance/Routes/web.php | donor:03_LEARNER_PWA_AND_CHANNELS/Titan_Zero_Chatbot_PWA/System/TitanAI/skills/System/SystemAIChatSkillsServiceProvider.php
verify-otp,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/auth.php | host:routes/auth.php
video-studio.index,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
video-studio.outputs,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
view,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
vip-intercom-partial,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
vision,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
vision.,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
visits,2,1,no,06_WORKFORCE_AND_ONBOARDING/HRCore,donor:06_WORKFORCE_AND_ONBOARDING/Modules_for_Titan_BOS/HRCore/HRCore/Routes/web.php | donor:06_WORKFORCE_AND_ONBOARDING/Modules_for_Titan_BOS/HRCore/HRCore/routes/web.php
voice.destroy,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
web-attendance,2,1,no,06_WORKFORCE_AND_ONBOARDING/HRCore,donor:06_WORKFORCE_AND_ONBOARDING/Modules_for_Titan_BOS/HRCore/HRCore/Routes/web.php | donor:06_WORKFORCE_AND_ONBOARDING/Modules_for_Titan_BOS/HRCore/HRCore/routes/web.php
web-check-in,2,1,no,06_WORKFORCE_AND_ONBOARDING/HRCore,donor:06_WORKFORCE_AND_ONBOARDING/Modules_for_Titan_BOS/HRCore/HRCore/Routes/web.php | donor:06_WORKFORCE_AND_ONBOARDING/Modules_for_Titan_BOS/HRCore/HRCore/routes/web.php
web-check-out,2,1,no,06_WORKFORCE_AND_ONBOARDING/HRCore,donor:06_WORKFORCE_AND_ONBOARDING/Modules_for_Titan_BOS/HRCore/HRCore/Routes/web.php | donor:06_WORKFORCE_AND_ONBOARDING/Modules_for_Titan_BOS/HRCore/HRCore/routes/web.php
web-sites,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
webhook.,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/webhooks.php | host:routes/webhooks.php
webhooks.,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/webhooks.php | host:routes/webhooks.php
whois.,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
work-order-tasks.status,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Operations/routes/api.php | host:app/Domains/WorkCore/System/Modules/Operations/routes/api.php
work-orders.index,3,3,yes,09_PROPERTY_JOBS_AND_DISPATCH/Dispatch | 13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:09_PROPERTY_JOBS_AND_DISPATCH/Modules_for_Titan_BOS/Dispatch/Dispatch/Routes/api.php | donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Operations/routes/api.php | host:app/Domains/WorkCore/System/Modules/Operations/routes/api.php
work-orders.status,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Operations/routes/api.php | host:app/Domains/WorkCore/System/Modules/Operations/routes/api.php
work-orders.store,3,3,yes,09_PROPERTY_JOBS_AND_DISPATCH/Dispatch | 13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:09_PROPERTY_JOBS_AND_DISPATCH/Modules_for_Titan_BOS/Dispatch/Dispatch/Routes/api.php | donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Operations/routes/api.php | host:app/Domains/WorkCore/System/Modules/Operations/routes/api.php
work-orders.time-entries.store,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Operations/routes/api.php | host:app/Domains/WorkCore/System/Modules/Operations/routes/api.php
workcore.wizards.,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Wizards/routes/web.php | host:app/Domains/WorkCore/System/Modules/Wizards/routes/web.php
workers.certifications.store,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Workforce/routes/api.php | host:app/Domains/WorkCore/System/Modules/Workforce/routes/api.php
workers.index,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Workforce/routes/api.php | host:app/Domains/WorkCore/System/Modules/Workforce/routes/api.php
workers.skills.store,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Workforce/routes/api.php | host:app/Domains/WorkCore/System/Modules/Workforce/routes/api.php
workers.store,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Workforce/routes/api.php | host:app/Domains/WorkCore/System/Modules/Workforce/routes/api.php
x-ai,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
x-ai.test,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:routes/panel.php
