symbol,occurrences,distinct_components,host_present,components,files
config:datatables-buttons,7,1,no,07_COMPLIANCE_ASSESSMENT_AND_QUALITY/compliance-auditing,donor:07_COMPLIANCE_ASSESSMENT_AND_QUALITY/Modules_for_Titan_BOS/compliance-auditing/compliance-auditing/Auditing/DataTables/AttendanceLogActivityDataTable.php | donor:07_COMPLIANCE_ASSESSMENT_AND_QUALITY/Modules_for_Titan_BOS/compliance-auditing/compliance-auditing/Auditing/DataTables/IncidentLogActivityDataTable.php | donor:07_COMPLIANCE_ASSESSMENT_AND_QUALITY/Modules_for_Titan_BOS/compliance-auditing/compliance-auditing/Auditing/DataTables/LeaveLogDataTable.php | donor:07_COMPLIANCE_ASSESSMENT_AND_QUALITY/Modules_for_Titan_BOS/compliance-auditing/compliance-auditing/Auditing/DataTables/LogActivityDataTable.php | donor:07_COMPLIANCE_ASSESSMENT_AND_QUALITY/Modules_for_Titan_BOS/compliance-auditing/compliance-auditing/Auditing/DataTables/ProjectLogDataTable.php | donor:07_COMPLIANCE_ASSESSMENT_AND_QUALITY/Modules_for_Titan_BOS/compliance-auditing/compliance-auditing/Auditing/DataTables/TaskLogDataTable.php | donor:07_COMPLIANCE_ASSESSMENT_AND_QUALITY/Modules_for_Titan_BOS/compliance-auditing/compliance-auditing/Auditing/DataTables/UserLogDataTable.php
config:debugbar,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/config/debugbar.php | host:config/debugbar.php
config:deepseek,6,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Services/Ai/AiCompletionService.php | donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/config/deepseek.php | host:app/Helpers/Classes/Traits/HasApiKeys.php | host:app/Services/Ai/AiCompletionService.php | host:app/Services/Stream/StreamService.php | host:config/deepseek.php
config:definitions,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Wizards/config/definitions.php | host:app/Domains/WorkCore/System/Modules/Wizards/config/definitions.php
config:dispatch,12,1,no,09_PROPERTY_JOBS_AND_DISPATCH/Dispatch,donor:09_PROPERTY_JOBS_AND_DISPATCH/Modules_for_Titan_BOS/Dispatch/Dispatch/Actions/Create/ScheduleDispatchWorkOrder.php | donor:09_PROPERTY_JOBS_AND_DISPATCH/Modules_for_Titan_BOS/Dispatch/Dispatch/Http/Requests/ChangeDispatchStatusRequest.php | donor:09_PROPERTY_JOBS_AND_DISPATCH/Modules_for_Titan_BOS/Dispatch/Dispatch/Http/Requests/CreateDispatchWorkOrderRequest.php | donor:09_PROPERTY_JOBS_AND_DISPATCH/Modules_for_Titan_BOS/Dispatch/Dispatch/Models/AssignShift.php | donor:09_PROPERTY_JOBS_AND_DISPATCH/Modules_for_Titan_BOS/Dispatch/Dispatch/Models/CustomerLocation.php | donor:09_PROPERTY_JOBS_AND_DISPATCH/Modules_for_Titan_BOS/Dispatch/Dispatch/Models/DispatchAppointment.php | donor:09_PROPERTY_JOBS_AND_DISPATCH/Modules_for_Titan_BOS/Dispatch/Dispatch/Models/DispatchRoute.php | donor:09_PROPERTY_JOBS_AND_DISPATCH/Modules_for_Titan_BOS/Dispatch/Dispatch/Models/DispatchStatusLog.php | donor:09_PROPERTY_JOBS_AND_DISPATCH/Modules_for_Titan_BOS/Dispatch/Dispatch/Models/DispatchWorkOrder.php | donor:09_PROPERTY_JOBS_AND_DISPATCH/Modules_for_Titan_BOS/Dispatch/Dispatch/Models/TechnicianProfile.php | donor:09_PROPERTY_JOBS_AND_DISPATCH/Modules_for_Titan_BOS/Dispatch/Dispatch/Providers/FilamentServiceProvider.php | donor:09_PROPERTY_JOBS_AND_DISPATCH/Modules_for_Titan_BOS/Dispatch/Dispatch/Services/Core/DispatchTransitionGuard.php
config:dompdf,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/config/dompdf.php | host:config/dompdf.php
config:elseyyid-location,5,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/config/elseyyid-location.php | donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/routes/panel.php | host:app/Http/Controllers/Common/CommonController.php | host:config/elseyyid-location.php | host:routes/panel.php
config:extensions,4,1,no,13_HOST_INTEGRATION_REFERENCES/TitanZero_Extension_SDK_v2,donor:13_HOST_INTEGRATION_REFERENCES/TitanZero_Extension_SDK_v2/titan-zero-extension-sdk-v2/examples/ExampleChannel/src/ExampleChannelServiceProvider.php | donor:13_HOST_INTEGRATION_REFERENCES/TitanZero_Extension_SDK_v2/titan-zero-extension-sdk-v2/examples/ExampleChannel/src/Services/ExampleChannelService.php | donor:13_HOST_INTEGRATION_REFERENCES/TitanZero_Extension_SDK_v2/titan-zero-extension-sdk-v2/template/__ExtensionClass__/src/Services/__ExtensionClass__Service.php | donor:13_HOST_INTEGRATION_REFERENCES/TitanZero_Extension_SDK_v2/titan-zero-extension-sdk-v2/template/__ExtensionClass__/src/__ExtensionClass__ServiceProvider.php
config:features,3,3,no,07_COMPLIANCE_ASSESSMENT_AND_QUALITY/CleanQuality | 09_PROPERTY_JOBS_AND_DISPATCH/CleaningJobs | 09_PROPERTY_JOBS_AND_DISPATCH/Dispatch,donor:07_COMPLIANCE_ASSESSMENT_AND_QUALITY/Modules_for_Titan_BOS/CleanQuality/CleanQuality/Config/features.php | donor:09_PROPERTY_JOBS_AND_DISPATCH/Modules_for_Titan_BOS/CleaningJobs/CleaningJobs/Config/features.php | donor:09_PROPERTY_JOBS_AND_DISPATCH/Modules_for_Titan_BOS/Dispatch/Dispatch/Config/features.php
config:filesystems,13,8,yes,09_PROPERTY_JOBS_AND_DISPATCH/ManagedPremises | 10_VOICE_CHANNELS_AND_TUTORING/chatbot-voice | 10_VOICE_CHANNELS_AND_TUTORING/elevenlabs-voice-chat | 11_AUDIT_INTEGRATIONS_AND_RECOVERY/RestAPI | 13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host | Titan Train v0.7.0 | Titan Zero Chatbot PWA,donor:09_PROPERTY_JOBS_AND_DISPATCH/Modules_for_Titan_BOS/ManagedPremises/ManagedPremises/Http/Controllers/PropertyDocumentsController.php | donor:10_VOICE_CHANNELS_AND_TUTORING/AI_System_Extensions/chatbot-voice/System\Http\Controllers\ChatbotVoiceTrainController.php | donor:10_VOICE_CHANNELS_AND_TUTORING/Base_App_System_Extensions/elevenlabs-voice-chat/System\Http\Controllers\ElevenLabsVoiceChatTrainController.php | donor:11_AUDIT_INTEGRATIONS_AND_RECOVERY/Modules_for_Titan_BOS/RestAPI/RestAPI/Http/Controllers/FileController.php | donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Host/MagicAIStorageAdapter.php | donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/config/filesystems.php | donor:01_TITAN_TRAIN_CANONICAL_CORE/Titan_Train_v0.7.0/config/filesystems.php | donor:03_LEARNER_PWA_AND_CHANNELS/Titan_Zero_Chatbot_PWA/System/Http/Controllers/ChatbotTrainController.php | host:app/Domains/WorkCore/System/Host/MagicAIStorageAdapter.php | host:app/Http/Controllers/Chatbot/ChatbotTrainingController.php | host:app/Providers/AwsServiceProvider.php | host:app/Services/Stream/StreamService.php | host:config/filesystems.php
config:gemini,5,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/Engine/Services/GeminiService.php | donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/config/gemini.php | host:app/Domains/Engine/Services/GeminiService.php | host:app/Helpers/Classes/Traits/HasApiKeys.php | host:config/gemini.php
config:generative_panels,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Config/generative_panels.php | host:app/Domains/WorkCore/System/Modules/Premises/Config/generative_panels.php
config:hashing,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/config/hashing.php | host:config/hashing.php
config:health,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/config/health.php | host:config/health.php
config:inspection,2,2,no,07_COMPLIANCE_ASSESSMENT_AND_QUALITY/CleanQuality | 07_COMPLIANCE_ASSESSMENT_AND_QUALITY/QualityControl,donor:07_COMPLIANCE_ASSESSMENT_AND_QUALITY/Modules_for_Titan_BOS/CleanQuality/CleanQuality/Resources/views/index.blade.php | donor:07_COMPLIANCE_ASSESSMENT_AND_QUALITY/Modules_for_Titan_BOS/QualityControl/QualityControl/Resources/views/index.blade.php
config:inspection_integrations,2,2,no,07_COMPLIANCE_ASSESSMENT_AND_QUALITY/CleanQuality | 07_COMPLIANCE_ASSESSMENT_AND_QUALITY/QualityControl,donor:07_COMPLIANCE_ASSESSMENT_AND_QUALITY/Modules_for_Titan_BOS/CleanQuality/CleanQuality/Services/TitanLinkService.php | donor:07_COMPLIANCE_ASSESSMENT_AND_QUALITY/Modules_for_Titan_BOS/QualityControl/QualityControl/Services/TitanLinkService.php
config:installer,9,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/config/installer.php | host:config/installer.php | host:packages/rachidlaasri/laravel-installer/src/Config/installer.php | host:packages/rachidlaasri/laravel-installer/src/Controllers/EnvironmentController.php | host:packages/rachidlaasri/laravel-installer/src/Controllers/PermissionsController.php | host:packages/rachidlaasri/laravel-installer/src/Controllers/RequirementsController.php | host:packages/rachidlaasri/laravel-installer/src/Helpers/FinalInstallManager.php | host:packages/rachidlaasri/laravel-installer/src/Middleware/canInstall.php | host:packages/rachidlaasri/laravel-installer/src/Middleware/canUpdate.php
config:integrations,3,3,no,07_COMPLIANCE_ASSESSMENT_AND_QUALITY/CleanQuality | 07_COMPLIANCE_ASSESSMENT_AND_QUALITY/QualityControl | 09_PROPERTY_JOBS_AND_DISPATCH/Dispatch,donor:07_COMPLIANCE_ASSESSMENT_AND_QUALITY/Modules_for_Titan_BOS/CleanQuality/CleanQuality/Config/integrations.php | donor:07_COMPLIANCE_ASSESSMENT_AND_QUALITY/Modules_for_Titan_BOS/QualityControl/QualityControl/Config/integrations.php | donor:09_PROPERTY_JOBS_AND_DISPATCH/Modules_for_Titan_BOS/Dispatch/Dispatch/Config/integrations.php
config:interaction,12,1,no,Interaction Engine,donor:02_GUIDED_INTERACTION_RUNTIME/Interaction_Engine/config/interaction.php | donor:02_GUIDED_INTERACTION_RUNTIME/Interaction_Engine/src/Commands/SeedCommand.php | donor:02_GUIDED_INTERACTION_RUNTIME/Interaction_Engine/src/Compiler/FragmentResolver.php | donor:02_GUIDED_INTERACTION_RUNTIME/Interaction_Engine/src/Compiler/InteractionCompiler.php | donor:02_GUIDED_INTERACTION_RUNTIME/Interaction_Engine/src/Context/Providers/CustomerContextProvider.php | donor:02_GUIDED_INTERACTION_RUNTIME/Interaction_Engine/src/Context/Providers/PolicyContextProvider.php | donor:02_GUIDED_INTERACTION_RUNTIME/Interaction_Engine/src/Generator/GeneratorEngine.php | donor:02_GUIDED_INTERACTION_RUNTIME/Interaction_Engine/src/Learner/LearnerEngine.php | donor:02_GUIDED_INTERACTION_RUNTIME/Interaction_Engine/src/Monitoring/HealthCheck.php | donor:02_GUIDED_INTERACTION_RUNTIME/Interaction_Engine/src/Providers/InteractionServiceProvider.php | donor:02_GUIDED_INTERACTION_RUNTIME/Interaction_Engine/src/Registry/InteractionRegistry.php | donor:02_GUIDED_INTERACTION_RUNTIME/Interaction_Engine/src/Runtime/InteractionRuntime.php
config:jobassist,12,1,no,08_DOCUMENTS_EVIDENCE_AND_KNOWLEDGE/JobAssist-upgrade-pass5,donor:08_DOCUMENTS_EVIDENCE_AND_KNOWLEDGE/Modules_for_Titan_BOS/JobAssist-upgrade-pass5/JobAssist/Http/Controllers/JobAssistMediaController.php | donor:08_DOCUMENTS_EVIDENCE_AND_KNOWLEDGE/Modules_for_Titan_BOS/JobAssist-upgrade-pass5/JobAssist/Http/Requests/StoreJobAssistMediaRequest.php | donor:08_DOCUMENTS_EVIDENCE_AND_KNOWLEDGE/Modules_for_Titan_BOS/JobAssist-upgrade-pass5/JobAssist/Jobs/ProcessJobAssistMedia.php | donor:08_DOCUMENTS_EVIDENCE_AND_KNOWLEDGE/Modules_for_Titan_BOS/JobAssist-upgrade-pass5/JobAssist/Services/AitoolsBridge.php | donor:08_DOCUMENTS_EVIDENCE_AND_KNOWLEDGE/Modules_for_Titan_BOS/JobAssist-upgrade-pass5/JobAssist/Services/AitoolsKnowledgeService.php | donor:08_DOCUMENTS_EVIDENCE_AND_KNOWLEDGE/Modules_for_Titan_BOS/JobAssist-upgrade-pass5/JobAssist/Services/AitoolsOcrService.php | donor:08_DOCUMENTS_EVIDENCE_AND_KNOWLEDGE/Modules_for_Titan_BOS/JobAssist-upgrade-pass5/JobAssist/Services/AitoolsVisionService.php | donor:08_DOCUMENTS_EVIDENCE_AND_KNOWLEDGE/Modules_for_Titan_BOS/JobAssist-upgrade-pass5/JobAssist/Services/DomainRecommendationService.php | donor:08_DOCUMENTS_EVIDENCE_AND_KNOWLEDGE/Modules_for_Titan_BOS/JobAssist-upgrade-pass5/JobAssist/Services/JobAssistMediaService.php | donor:08_DOCUMENTS_EVIDENCE_AND_KNOWLEDGE/Modules_for_Titan_BOS/JobAssist-upgrade-pass5/JobAssist/Services/JobAssistRetentionService.php | donor:08_DOCUMENTS_EVIDENCE_AND_KNOWLEDGE/Modules_for_Titan_BOS/JobAssist-upgrade-pass5/JobAssist/Services/JobAssistSettingsService.php | donor:08_DOCUMENTS_EVIDENCE_AND_KNOWLEDGE/Modules_for_Titan_BOS/JobAssist-upgrade-pass5/JobAssist/Services/SignedMediaUrlService.php
config:l5-swagger,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/config/l5-swagger.php | host:config/l5-swagger.php
config:laravellocalization,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/config/laravellocalization.php | host:config/laravellocalization.php
config:livewire,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/config/livewire.php | host:config/livewire.php
config:localization,5,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/config/localization.php | host:app/Helpers/Classes/Localization.php | host:app/Http/Controllers/AIController.php | host:app/Http/Controllers/Api/AIController.php | host:config/localization.php
config:logging,3,3,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host | Titan Train v0.7.0,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/config/logging.php | donor:01_TITAN_TRAIN_CANONICAL_CORE/Titan_Train_v0.7.0/config/logging.php | host:config/logging.php
config:magicai-updater,4,1,yes,MagicAI + WorkCore host,host:packages/magicai/magicai-updater/config/magicai-updater.php | host:packages/magicai/magicai-updater/src/Traits/HasUpdater.php | host:packages/magicai/magicai-updater/src/Traits/HasVersionUpdate.php | host:packages/magicai/magicai-updater/src/Updater.php
config:magicaiupdater,3,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/config/magicaiupdater.php | host:app/Http/Controllers/Update/AutoUpdateController.php | host:config/magicaiupdater.php
config:mail,4,3,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host | Titan Train v0.7.0,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/config/mail.php | donor:01_TITAN_TRAIN_CANONICAL_CORE/Titan_Train_v0.7.0/config/mail.php | host:app/Providers/AppServiceProvider.php | host:config/mail.php
config:managedpremises,10,3,yes,09_PROPERTY_JOBS_AND_DISPATCH/ManagedPremises | 13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:09_PROPERTY_JOBS_AND_DISPATCH/Modules_for_Titan_BOS/ManagedPremises/ManagedPremises/Database/Seeders/ManagedPremisesMenuSeeder.php | donor:09_PROPERTY_JOBS_AND_DISPATCH/Modules_for_Titan_BOS/ManagedPremises/ManagedPremises/Database/Seeders/ManagedPremisesPermissionSeeder.php | donor:09_PROPERTY_JOBS_AND_DISPATCH/Modules_for_Titan_BOS/ManagedPremises/ManagedPremises/Database/Seeders/ManagedPremisesSettingsSeeder.php | donor:09_PROPERTY_JOBS_AND_DISPATCH/Modules_for_Titan_BOS/ManagedPremises/ManagedPremises/Resources/views/properties/show.blade.php | donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Resources/views/properties/show.blade.php | donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Services/PremisesProfileRegistry.php | donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Support/Permissions.php | host:app/Domains/WorkCore/System/Modules/Premises/Resources/views/properties/show.blade.php | host:app/Domains/WorkCore/System/Modules/Premises/Services/PremisesProfileRegistry.php | host:app/Domains/WorkCore/System/Modules/Premises/Support/Permissions.php
config:managedpremises_compliance_rule_packs,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Services/ComplianceRulePackRegistry.php | host:app/Domains/WorkCore/System/Modules/Premises/Services/ComplianceRulePackRegistry.php
config:managedpremises_generative_panels,4,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Http/Controllers/Api/GenerativePanelController.php | donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Services/GenerativePanelService.php | host:app/Domains/WorkCore/System/Modules/Premises/Http/Controllers/Api/GenerativePanelController.php | host:app/Domains/WorkCore/System/Modules/Premises/Services/GenerativePanelService.php
config:managedpremises_operations,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Services/PremiseWorkflowRegistry.php | host:app/Domains/WorkCore/System/Modules/Premises/Services/PremiseWorkflowRegistry.php
config:managedpremises_portal,4,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Resources/views/portal/index.blade.php | donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Services/PortalAccessService.php | host:app/Domains/WorkCore/System/Modules/Premises/Resources/views/portal/index.blade.php | host:app/Domains/WorkCore/System/Modules/Premises/Services/PortalAccessService.php
config:managedpremises_profiles,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Services/PremisesProfileRegistry.php | host:app/Domains/WorkCore/System/Modules/Premises/Services/PremisesProfileRegistry.php
config:minify,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/config/minify.php | host:config/minify.php
config:mobileapp,3,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/config/mobileapp.php | host:config/mobileapp.php | host:resources/views/default/account-deletion.blade.php
config:module_settings,2,2,no,07_COMPLIANCE_ASSESSMENT_AND_QUALITY/CleanQuality | 07_COMPLIANCE_ASSESSMENT_AND_QUALITY/QualityControl,donor:07_COMPLIANCE_ASSESSMENT_AND_QUALITY/Modules_for_Titan_BOS/CleanQuality/CleanQuality/Config/module_settings.php | donor:07_COMPLIANCE_ASSESSMENT_AND_QUALITY/Modules_for_Titan_BOS/QualityControl/QualityControl/Config/module_settings.php
config:modules,4,3,no,06_WORKFORCE_AND_ONBOARDING/HRCore | 07_COMPLIANCE_ASSESSMENT_AND_QUALITY/compliance-auditing | 08_DOCUMENTS_EVIDENCE_AND_KNOWLEDGE/Documents,donor:06_WORKFORCE_AND_ONBOARDING/Modules_for_Titan_BOS/HRCore/HRCore/app/Providers/HRCoreServiceProvider.php | donor:07_COMPLIANCE_ASSESSMENT_AND_QUALITY/Modules_for_Titan_BOS/compliance-auditing/compliance-auditing/AuditLog/app/Providers/AuditLogServiceProvider.php | donor:08_DOCUMENTS_EVIDENCE_AND_KNOWLEDGE/Modules_for_Titan_BOS/Documents/Documents/Providers/DocumentsServiceProvider.php | donor:08_DOCUMENTS_EVIDENCE_AND_KNOWLEDGE/Modules_for_Titan_BOS/Documents/Documents/Providers/LetterServiceProvider.php
config:newsletter,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/config/newsletter.php | host:config/newsletter.php
config:observability,4,1,no,Titan Zero Chatbot PWA,donor:03_LEARNER_PWA_AND_CHANNELS/Titan_Zero_Chatbot_PWA/System/TitanAI/workcore-runtime/native-runtime/app/Services/AI/Observability/Providers/LaravelLogObservabilityProvider.php | donor:03_LEARNER_PWA_AND_CHANNELS/Titan_Zero_Chatbot_PWA/System/TitanAI/workcore-runtime/native-runtime/app/Services/AI/Observability/Services/MetricsService.php | donor:03_LEARNER_PWA_AND_CHANNELS/Titan_Zero_Chatbot_PWA/System/TitanAI/workcore-runtime/native-runtime/app/Services/AI/Observability/Services/ObservabilityService.php | donor:03_LEARNER_PWA_AND_CHANNELS/Titan_Zero_Chatbot_PWA/System/TitanAI/workcore-runtime/native-runtime/app/Services/AI/Observability/config/observability.php
config:octane,6,4,yes,04_AI_AUTHORING_STUDIO/model-council | 13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host | Titan Zero Chatbot PWA,donor:04_AI_AUTHORING_STUDIO/Base_App_System_Extensions/model-council/System\Services\ModelCouncilService.php | donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/config/octane.php | donor:03_LEARNER_PWA_AND_CHANNELS/Titan_Zero_Chatbot_PWA/System/TitanAI/model-routing/model-council/System/Services/ModelCouncilService.php | host:app/Domains/Entity/Concerns/HasCreditLimit.php | host:app/Services/Stream/StreamService.php | host:config/octane.php
config:onboarding-pro,2,1,no,06_WORKFORCE_AND_ONBOARDING/OnboardingPro,donor:06_WORKFORCE_AND_ONBOARDING/Modules_for_Titan_BOS/OnboardingPro/OnboardingPro/Config/onboarding-pro.php | donor:06_WORKFORCE_AND_ONBOARDING/Modules_for_Titan_BOS/OnboardingPro/OnboardingPro/Http/Controllers/OnboardingProController.php
config:openai,6,3,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host | Titan Zero Chatbot PWA,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/config/openai.php | donor:03_LEARNER_PWA_AND_CHANNELS/Titan_Zero_Chatbot_PWA/System/TitanAI/Deployments/AssistantDeploymentResolver.php | host:app/Helpers/Classes/Traits/HasApiKeys.php | host:config/openai.php | host:packages/openai-php/laravel/config/openai.php | host:packages/openai-php/laravel/src/ServiceProvider.php
config:openai_languages,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/config/openai_languages.php | host:config/openai_languages.php
config:operations,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/System/Modules/Premises/Config/operations.php | host:app/Domains/WorkCore/System/Modules/Premises/Config/operations.php
config:paypal,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/config/paypal.php | host:config/paypal.php
config:permission,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/config/permission.php | host:config/permission.php
